,YearStart,LocationAbbr,LocationDesc,Question,Data_Value,Data_Value_Alt,Sample_Size,Total,Age(years),Education,Gender,Income,Race/Ethnicity,GeoLocation,LocationID,StratificationCategory1,Stratification1
1978,2014,AZ,Arizona,Percent of adults aged 18 years and older who have an overweight classification,38.6,38.6,5423.0,,,College graduate,,,,"(34.865970280000454, -111.76381127699972)",4,Education,College graduate
1979,2014,AZ,Arizona,Percent of adults aged 18 years and older who have an overweight classification,24.0,24.0,440.0,,18 - 24,,,,,"(34.865970280000454, -111.76381127699972)",4,Age (years),18 - 24
1980,2014,AZ,Arizona,Percent of adults aged 18 years and older who have an overweight classification,31.5,31.5,853.0,,25 - 34,,,,,"(34.865970280000454, -111.76381127699972)",4,Age (years),25 - 34
1981,2014,AZ,Arizona,Percent of adults aged 18 years and older who have an overweight classification,36.6,36.6,1347.0,,35 - 44,,,,,"(34.865970280000454, -111.76381127699972)",4,Age (years),35 - 44
1982,2014,AZ,Arizona,Percent of adults aged 18 years and older who have an overweight classification,36.4,36.4,2001.0,,45 - 54,,,,,"(34.865970280000454, -111.76381127699972)",4,Age (years),45 - 54
1983,2014,AZ,Arizona,Percent of adults aged 18 years and older who have an overweight classification,38.2,38.2,2979.0,,55 - 64,,,,,"(34.865970280000454, -111.76381127699972)",4,Age (years),55 - 64
1984,2014,AZ,Arizona,Percent of adults aged 18 years and older who have an overweight classification,40.1,40.1,6229.0,,65 or older,,,,,"(34.865970280000454, -111.76381127699972)",4,Age (years),65 or older
1986,2014,AZ,Arizona,Percent of adults aged 18 years and older who have an overweight classification,33.1,33.1,1291.0,,,,,"Less than $15,000",,"(34.865970280000454, -111.76381127699972)",4,Income,"Less than $15,000"
1987,2014,AZ,Arizona,Percent of adults aged 18 years and older who have an overweight classification,30.2,30.2,2096.0,,,,,"$15,000 - $24,999",,"(34.865970280000454, -111.76381127699972)",4,Income,"$15,000 - $24,999"
1988,2014,AZ,Arizona,Percent of adults aged 18 years and older who have an overweight classification,35.9,35.9,1355.0,,,,,"$25,000 - $34,999",,"(34.865970280000454, -111.76381127699972)",4,Income,"$25,000 - $34,999"
1989,2014,AZ,Arizona,Percent of adults aged 18 years and older who have an overweight classification,38.8,38.8,1864.0,,,,,"$35,000 - $49,999",,"(34.865970280000454, -111.76381127699972)",4,Income,"$35,000 - $49,999"
1990,2014,AZ,Arizona,Percent of adults aged 18 years and older who have an overweight classification,35.2,35.2,1938.0,,,,,"$50,000 - $74,999",,"(34.865970280000454, -111.76381127699972)",4,Income,"$50,000 - $74,999"
1991,2014,AZ,Arizona,Percent of adults aged 18 years and older who have an overweight classification,38.7,38.7,3258.0,,,,,"$75,000 or greater",,"(34.865970280000454, -111.76381127699972)",4,Income,"$75,000 or greater"
1992,2014,AZ,Arizona,Percent of adults aged 18 years and older who have an overweight classification,32.1,32.1,2047.0,,,,,Data not reported,,"(34.865970280000454, -111.76381127699972)",4,Income,Data not reported
1993,2014,AZ,Arizona,Percent of adults aged 18 years and older who have an overweight classification,35.6,35.6,10538.0,,,,,,Non-Hispanic White,"(34.865970280000454, -111.76381127699972)",4,Race/Ethnicity,Non-Hispanic White
1994,2014,AZ,Arizona,Percent of adults aged 18 years and older who have an overweight classification,34.3,34.3,381.0,,,,,,Non-Hispanic Black,"(34.865970280000454, -111.76381127699972)",4,Race/Ethnicity,Non-Hispanic Black
1995,2014,AZ,Arizona,Percent of adults aged 18 years and older who have an overweight classification,35.8,35.8,1814.0,,,,,,Hispanic,"(34.865970280000454, -111.76381127699972)",4,Race/Ethnicity,Hispanic
1996,2014,AZ,Arizona,Percent of adults aged 18 years and older who have an overweight classification,27.2,27.2,198.0,,,,,,Asian,"(34.865970280000454, -111.76381127699972)",4,Race/Ethnicity,Asian
1997,2014,AZ,Arizona,Percent of adults aged 18 years and older who have an overweight classification,,,,,,,,,Hawaiian/Pacific Islander,"(34.865970280000454, -111.76381127699972)",4,Race/Ethnicity,Hawaiian/Pacific Islander
1998,2014,AZ,Arizona,Percent of adults aged 18 years and older who have an overweight classification,32.9,32.9,319.0,,,,,,American Indian/Alaska Native,"(34.865970280000454, -111.76381127699972)",4,Race/Ethnicity,American Indian/Alaska Native
1999,2014,AZ,Arizona,Percent of adults aged 18 years and older who have an overweight classification,37.1,37.1,161.0,,,,,,2 or more races,"(34.865970280000454, -111.76381127699972)",4,Race/Ethnicity,2 or more races
2000,2014,AZ,Arizona,Percent of adults aged 18 years and older who have an overweight classification,23.6,23.6,133.0,,,,,,Other,"(34.865970280000454, -111.76381127699972)",4,Race/Ethnicity,Other
2452,2014,AR,Arkansas,Percent of adults aged 18 years and older who have obesity,23.9,23.9,158.0,,18 - 24,,,,,"(34.74865012400045, -92.27449074299966)",5,Age (years),18 - 24
2616,2014,AR,Arkansas,Percent of adults aged 18 years and older who have obesity,35.9,35.9,4886.0,Total,,,,,,"(34.74865012400045, -92.27449074299966)",5,Total,Total
2617,2014,AR,Arkansas,Percent of adults aged 18 years and older who have obesity,35.8,35.8,1841.0,,,,Male,,,"(34.74865012400045, -92.27449074299966)",5,Gender,Male
2618,2014,AR,Arkansas,Percent of adults aged 18 years and older who have obesity,36.0,36.0,3045.0,,,,Female,,,"(34.74865012400045, -92.27449074299966)",5,Gender,Female
2619,2014,AR,Arkansas,Percent of adults aged 18 years and older who have obesity,37.0,37.0,551.0,,,Less than high school,,,,"(34.74865012400045, -92.27449074299966)",5,Education,Less than high school
2620,2014,AR,Arkansas,Percent of adults aged 18 years and older who have obesity,38.0,38.0,1730.0,,,High school graduate,,,,"(34.74865012400045, -92.27449074299966)",5,Education,High school graduate
2621,2014,AR,Arkansas,Percent of adults aged 18 years and older who have obesity,37.4,37.4,1323.0,,,Some college or technical school,,,,"(34.74865012400045, -92.27449074299966)",5,Education,Some college or technical school
2622,2014,AR,Arkansas,Percent of adults aged 18 years and older who have obesity,28.7,28.7,1270.0,,,College graduate,,,,"(34.74865012400045, -92.27449074299966)",5,Education,College graduate
2623,2014,AR,Arkansas,Percent of adults aged 18 years and older who have obesity,39.6,39.6,324.0,,25 - 34,,,,,"(34.74865012400045, -92.27449074299966)",5,Age (years),25 - 34
2624,2014,AR,Arkansas,Percent of adults aged 18 years and older who have obesity,38.0,38.0,403.0,,35 - 44,,,,,"(34.74865012400045, -92.27449074299966)",5,Age (years),35 - 44
2625,2014,AR,Arkansas,Percent of adults aged 18 years and older who have obesity,43.9,43.9,661.0,,45 - 54,,,,,"(34.74865012400045, -92.27449074299966)",5,Age (years),45 - 54
2626,2014,AR,Arkansas,Percent of adults aged 18 years and older who have obesity,39.3,39.3,1073.0,,55 - 64,,,,,"(34.74865012400045, -92.27449074299966)",5,Age (years),55 - 64
2627,2014,AR,Arkansas,Percent of adults aged 18 years and older who have obesity,29.2,29.2,2267.0,,65 or older,,,,,"(34.74865012400045, -92.27449074299966)",5,Age (years),65 or older
2628,2014,AR,Arkansas,Percent of adults aged 18 years and older who have obesity,42.8,42.8,654.0,,,,,"Less than $15,000",,"(34.74865012400045, -92.27449074299966)",5,Income,"Less than $15,000"
2629,2014,AR,Arkansas,Percent of adults aged 18 years and older who have obesity,36.5,36.5,935.0,,,,,"$15,000 - $24,999",,"(34.74865012400045, -92.27449074299966)",5,Income,"$15,000 - $24,999"
2630,2014,AR,Arkansas,Percent of adults aged 18 years and older who have obesity,36.0,36.0,540.0,,,,,"$25,000 - $34,999",,"(34.74865012400045, -92.27449074299966)",5,Income,"$25,000 - $34,999"
2631,2014,AR,Arkansas,Percent of adults aged 18 years and older who have obesity,31.9,31.9,610.0,,,,,"$35,000 - $49,999",,"(34.74865012400045, -92.27449074299966)",5,Income,"$35,000 - $49,999"
2632,2014,AR,Arkansas,Percent of adults aged 18 years and older who have obesity,36.7,36.7,555.0,,,,,"$50,000 - $74,999",,"(34.74865012400045, -92.27449074299966)",5,Income,"$50,000 - $74,999"
2633,2014,AR,Arkansas,Percent of adults aged 18 years and older who have obesity,33.6,33.6,765.0,,,,,"$75,000 or greater",,"(34.74865012400045, -92.27449074299966)",5,Income,"$75,000 or greater"
2634,2014,AR,Arkansas,Percent of adults aged 18 years and older who have obesity,34.6,34.6,827.0,,,,,Data not reported,,"(34.74865012400045, -92.27449074299966)",5,Income,Data not reported
2635,2014,AR,Arkansas,Percent of adults aged 18 years and older who have obesity,34.0,34.0,3786.0,,,,,,Non-Hispanic White,"(34.74865012400045, -92.27449074299966)",5,Race/Ethnicity,Non-Hispanic White
2636,2014,AR,Arkansas,Percent of adults aged 18 years and older who have obesity,45.1,45.1,723.0,,,,,,Non-Hispanic Black,"(34.74865012400045, -92.27449074299966)",5,Race/Ethnicity,Non-Hispanic Black
2637,2014,AR,Arkansas,Percent of adults aged 18 years and older who have obesity,35.2,35.2,96.0,,,,,,Hispanic,"(34.74865012400045, -92.27449074299966)",5,Race/Ethnicity,Hispanic
2638,2014,AR,Arkansas,Percent of adults aged 18 years and older who have obesity,,,,,,,,,Asian,"(34.74865012400045, -92.27449074299966)",5,Race/Ethnicity,Asian
2639,2014,AR,Arkansas,Percent of adults aged 18 years and older who have obesity,,,,,,,,,Hawaiian/Pacific Islander,"(34.74865012400045, -92.27449074299966)",5,Race/Ethnicity,Hawaiian/Pacific Islander
2640,2014,AR,Arkansas,Percent of adults aged 18 years and older who have obesity,45.7,45.7,64.0,,,,,,American Indian/Alaska Native,"(34.74865012400045, -92.27449074299966)",5,Race/Ethnicity,American Indian/Alaska Native
2641,2014,AR,Arkansas,Percent of adults aged 18 years and older who have obesity,53.6,53.6,95.0,,,,,,2 or more races,"(34.74865012400045, -92.27449074299966)",5,Race/Ethnicity,2 or more races
2642,2014,AR,Arkansas,Percent of adults aged 18 years and older who have obesity,,,,,,,,,Other,"(34.74865012400045, -92.27449074299966)",5,Race/Ethnicity,Other
2643,2014,AR,Arkansas,Percent of adults aged 18 years and older who have an overweight classification,34.7,34.7,4886.0,Total,,,,,,"(34.74865012400045, -92.27449074299966)",5,Total,Total
2644,2014,AR,Arkansas,Percent of adults aged 18 years and older who have an overweight classification,39.8,39.8,1841.0,,,,Male,,,"(34.74865012400045, -92.27449074299966)",5,Gender,Male
2645,2014,AR,Arkansas,Percent of adults aged 18 years and older who have an overweight classification,29.6,29.6,3045.0,,,,Female,,,"(34.74865012400045, -92.27449074299966)",5,Gender,Female
2646,2014,AR,Arkansas,Percent of adults aged 18 years and older who have an overweight classification,29.4,29.4,551.0,,,Less than high school,,,,"(34.74865012400045, -92.27449074299966)",5,Education,Less than high school
2647,2014,AR,Arkansas,Percent of adults aged 18 years and older who have an overweight classification,34.0,34.0,1730.0,,,High school graduate,,,,"(34.74865012400045, -92.27449074299966)",5,Education,High school graduate
2648,2014,AR,Arkansas,Percent of adults aged 18 years and older who have an overweight classification,35.3,35.3,1323.0,,,Some college or technical school,,,,"(34.74865012400045, -92.27449074299966)",5,Education,Some college or technical school
2649,2014,AR,Arkansas,Percent of adults aged 18 years and older who have an overweight classification,39.3,39.3,1270.0,,,College graduate,,,,"(34.74865012400045, -92.27449074299966)",5,Education,College graduate
2650,2014,AR,Arkansas,Percent of adults aged 18 years and older who have an overweight classification,29.7,29.7,158.0,,18 - 24,,,,,"(34.74865012400045, -92.27449074299966)",5,Age (years),18 - 24
2651,2014,AR,Arkansas,Percent of adults aged 18 years and older who have an overweight classification,33.9,33.9,324.0,,25 - 34,,,,,"(34.74865012400045, -92.27449074299966)",5,Age (years),25 - 34
2652,2014,AR,Arkansas,Percent of adults aged 18 years and older who have an overweight classification,36.9,36.9,403.0,,35 - 44,,,,,"(34.74865012400045, -92.27449074299966)",5,Age (years),35 - 44
2653,2014,AR,Arkansas,Percent of adults aged 18 years and older who have an overweight classification,31.7,31.7,661.0,,45 - 54,,,,,"(34.74865012400045, -92.27449074299966)",5,Age (years),45 - 54
2654,2014,AR,Arkansas,Percent of adults aged 18 years and older who have an overweight classification,34.7,34.7,1073.0,,55 - 64,,,,,"(34.74865012400045, -92.27449074299966)",5,Age (years),55 - 64
2655,2014,AR,Arkansas,Percent of adults aged 18 years and older who have an overweight classification,39.0,39.0,2267.0,,65 or older,,,,,"(34.74865012400045, -92.27449074299966)",5,Age (years),65 or older
2656,2014,AR,Arkansas,Percent of adults aged 18 years and older who have an overweight classification,23.7,23.7,654.0,,,,,"Less than $15,000",,"(34.74865012400045, -92.27449074299966)",5,Income,"Less than $15,000"
2657,2014,AR,Arkansas,Percent of adults aged 18 years and older who have an overweight classification,32.7,32.7,935.0,,,,,"$15,000 - $24,999",,"(34.74865012400045, -92.27449074299966)",5,Income,"$15,000 - $24,999"
2658,2014,AR,Arkansas,Percent of adults aged 18 years and older who have an overweight classification,40.2,40.2,540.0,,,,,"$25,000 - $34,999",,"(34.74865012400045, -92.27449074299966)",5,Income,"$25,000 - $34,999"
2659,2014,AR,Arkansas,Percent of adults aged 18 years and older who have an overweight classification,41.9,41.9,610.0,,,,,"$35,000 - $49,999",,"(34.74865012400045, -92.27449074299966)",5,Income,"$35,000 - $49,999"
2660,2014,AR,Arkansas,Percent of adults aged 18 years and older who have an overweight classification,35.0,35.0,555.0,,,,,"$50,000 - $74,999",,"(34.74865012400045, -92.27449074299966)",5,Income,"$50,000 - $74,999"
2661,2014,AR,Arkansas,Percent of adults aged 18 years and older who have an overweight classification,41.1,41.1,765.0,,,,,"$75,000 or greater",,"(34.74865012400045, -92.27449074299966)",5,Income,"$75,000 or greater"
2662,2014,AR,Arkansas,Percent of adults aged 18 years and older who have an overweight classification,29.1,29.1,827.0,,,,,Data not reported,,"(34.74865012400045, -92.27449074299966)",5,Income,Data not reported
2663,2014,AR,Arkansas,Percent of adults aged 18 years and older who have an overweight classification,35.5,35.5,3786.0,,,,,,Non-Hispanic White,"(34.74865012400045, -92.27449074299966)",5,Race/Ethnicity,Non-Hispanic White
2664,2014,AR,Arkansas,Percent of adults aged 18 years and older who have an overweight classification,33.6,33.6,723.0,,,,,,Non-Hispanic Black,"(34.74865012400045, -92.27449074299966)",5,Race/Ethnicity,Non-Hispanic Black
2665,2014,AR,Arkansas,Percent of adults aged 18 years and older who have an overweight classification,35.8,35.8,96.0,,,,,,Hispanic,"(34.74865012400045, -92.27449074299966)",5,Race/Ethnicity,Hispanic
2666,2014,AR,Arkansas,Percent of adults aged 18 years and older who have an overweight classification,,,,,,,,,Asian,"(34.74865012400045, -92.27449074299966)",5,Race/Ethnicity,Asian
2667,2014,AR,Arkansas,Percent of adults aged 18 years and older who have an overweight classification,,,,,,,,,Hawaiian/Pacific Islander,"(34.74865012400045, -92.27449074299966)",5,Race/Ethnicity,Hawaiian/Pacific Islander
2668,2014,AR,Arkansas,Percent of adults aged 18 years and older who have an overweight classification,20.8,20.8,64.0,,,,,,American Indian/Alaska Native,"(34.74865012400045, -92.27449074299966)",5,Race/Ethnicity,American Indian/Alaska Native
2669,2014,AR,Arkansas,Percent of adults aged 18 years and older who have an overweight classification,23.7,23.7,95.0,,,,,,2 or more races,"(34.74865012400045, -92.27449074299966)",5,Race/Ethnicity,2 or more races
2670,2014,AR,Arkansas,Percent of adults aged 18 years and older who have an overweight classification,,,,,,,,,Other,"(34.74865012400045, -92.27449074299966)",5,Race/Ethnicity,Other
3288,2014,CA,California,Percent of adults aged 18 years and older who have obesity,24.7,24.7,8025.0,Total,,,,,,"(37.63864012300047, -120.99999953799971)",6,Total,Total
3289,2014,CA,California,Percent of adults aged 18 years and older who have obesity,24.0,24.0,3932.0,,,,Male,,,"(37.63864012300047, -120.99999953799971)",6,Gender,Male
3290,2014,CA,California,Percent of adults aged 18 years and older who have obesity,25.4,25.4,4093.0,,,,Female,,,"(37.63864012300047, -120.99999953799971)",6,Gender,Female
3291,2014,CA,California,Percent of adults aged 18 years and older who have obesity,34.2,34.2,902.0,,,Less than high school,,,,"(37.63864012300047, -120.99999953799971)",6,Education,Less than high school
