,Address,City,Latitude,Longitude,State,Restaurant
5407,55 S Broadview St,Greenbrier,35.228120000000004,-92.38821,AR,McDonald's
5408,2941 SE 5th St,Fort Lauderdale,26.11671,-80.10513,FL,Jimmy John's
5409,401 US Highway 27 S,Avon Park,27.5917,-81.51354,FL,Taco Bell
5410,861 Toronto Rd,Springfield,39.71452,-89.64022,IL,McDonald's
5411,8544 Watson Rd,Saint Louis,38.56475,-90.35743000000001,MO,Domino's Pizza
5412,1211 Ariana St,Lakeland,28.02634,-81.97449,FL,McDonald's
5413,1600 Camp Jackson Rd,East Saint Louis,38.55403,-90.16703000000001,IL,Rally's Hamburgers
5414,1918 E Osceola Pkwy,Kissimmee,28.345229999999997,-81.36650999999999,FL,Domino's Pizza
5415,250 SE Destination Dr,Grimes,41.6869,-93.76961,IA,Taco John's
5416,729 NW 6th St,Fort Lauderdale,26.12961,-80.15149,FL,Jimmy John's
5417,520 W Morton Ave,Jacksonville,39.723211,-90.236875,IL,McDonald's
5418,520 E Wickenburg Way,Wickenburg,33.9681,-112.7209,AZ,Burger King
5419,454 N Rand Rd,Lake Zurich,42.16133,-88.05083,IL,Papagus Gyros
5420,17022 Van Buren Blvd,Riverside,33.882433,-117.36581299999999,CA,Jack In The Box
5421,1299 E Foothill Blvd,Upland,34.107698,-117.633928,CA,Arby's
5422,1319 Red Wolf Blvd Ste I,Jonesboro,35.8307,-90.66926,AR,Jimmy John's
5423,246 Highway 425 N,Monticello,33.63159,-91.80194,AR,SONIC Drive-In
5424,Maumelle Blvd,Maumelle,34.82604,-92.38331,AR,McDonald's
5425,1900 Martin Luther King Blvd,Malvern,34.3918,-92.82907,AR,Domino's Pizza
5426,123 W Main St,Clarksville,35.47104,-93.46233000000001,AR,Domino's Pizza
5427,2100 W Hudson Rd Ste 7,Rogers,36.35521,-94.14683000000001,AR,Domino's Pizza
5428,900 Highway 62 65 N,Harrison,36.25339,-93.12161,AR,Domino's Pizza
5429,420 Oak St,Conway,35.09174,-92.42498,AR,Rally's Hamburgers
5430,115 Audubon Dr,Maumelle,34.8506,-92.40422,AR,Pizza Hut
5431,600 Highway 71 N,Mena,34.58852,-94.22589,AR,Subway
5432,307 E Page Ave,Malvern,34.36287,-92.80953000000001,AR,McDonald's
5433,205 E Oak St,Conway,35.091635,-92.42653299999999,AR,Taco Bell
5434,520 S Thompson St,Springdale,36.18032,-94.13939,AR,McDonald's
5435,601 Highway 65 S,Dumas,33.880109999999995,-91.48272,AR,McDonald's
5436,8407 Colesville Rd,Silver Spring,38.9951,-77.0302,MD,McDonald's
5437,1796 S Erie Hwy,Hamilton,39.377109999999995,-84.5489,OH,Rally's Hamburgers
5438,575 W Market St,Lima,40.73993,-84.11283,OH,McDonald's
5439,569 Lake Flower Ave,Saranac Lake,44.312979999999996,-74.1158,NY,McDonald's
5440,1167 Brandywine Blvd,Zanesville,39.98536,-82.02189,OH,Jimmy John's
5441,4264 Belden Village Mall,Canton,40.85562,-81.42753,OH,Sarku Japan
5442,1226 W Prospect Rd,Ashtabula,41.86215,-80.79902,OH,Taco Bell
5443,240 Citrus Tower Blvd Ste H,Clermont,28.56577,-81.74188000000001,FL,Domino's Pizza
5444,5811 Memorial Hwy Ste 101,Tampa,27.98365,-82.56763000000001,FL,Domino's Pizza
5445,1401 SW 26th Ave,Pompano Beach,26.21268,-80.15674,FL,Checker's Drive-in Restaurant
5446,7880 Winter Garden Vineland Rd,Windermere,28.445279,-81.55931899999999,FL,Taco Bell
5447,2605 S Military Trl,West Palm Beach,26.63877,-80.11288,FL,McDonald's
5448,3801 W Lake Mary Blvd Unit 107,Lake Mary,28.755309999999998,-81.34562,FL,Domino's Pizza
5449,2820 W Dr Martin Luther King Jr Blvd,Tampa,27.981035,-82.490624,FL,Checker's Drive-in Restaurant
5450,601 Loop 59,Atlanta,33.12621,-94.17888,TX,Taco Bell
5451,6125 W Sunrise Blvd,Fort Lauderdale,26.1488,-80.2539,FL,Burger King
5452,98 Route 70,Lakehurst,40.01413,-74.31119,NJ,McDonald's
5453,2220 E Jackson Blvd,Jackson,37.36939,-89.64272,MO,McDonald's
5454,1821 8th St S,Wisconsin Rapids,44.378324,-89.817212,WI,Hardee's
5455,908 S Key Ave,Lampasas,31.05988,-98.18056,TX,Taco Bell
5456,838 US Highway 491,Gallup,35.5342,-108.75837,NM,Taco Bell
5457,3095 W Historic Highway 66,Gallup,35.50744,-108.81787,NM,Taco Bell
5458,116 Bridgewater Ln,Mooresville,35.55726,-80.8611,NC,Arby's
5459,2014 Pecan Street,Pflugerville,30.4465,-97.647,TX,SONIC Drive-In
5460,1 W Oakland Park Blvd,Fort Lauderdale,26.1667,-80.1464,FL,Burger King
5461,316 N Main St,West Hartford,41.7827,-72.7465,CT,Five Guys
5462,1515 S 169 Hwy,Smithville,39.3619,-94.5833,MO,McDonald's
5463,5510 W Oakland Park Blvd,Fort Lauderdale,26.1642,-80.2245,FL,McDonald's
5464,2711 N Texas St,Fairfield,38.279,-122.0352,CA,McDonald's
5466,4704 S Flamingo Rd,Fort Lauderdale,26.060851,-80.313253,FL,Burger King
5467,1077 W Broadway,Centralia,38.529395,-89.15126500000001,IL,Taco Bell
5468,1184 M 36,Pinckney,42.4574,-83.9325,MI,McDonald's
5469,2001 Old Highway 94 South,Saint Charles,38.7623,-90.5317,MO,SONIC Drive-In
5470,7100 Bass Lake Rd,Minneapolis,45.055119,-93.370138,MN,Taco Bell
5471,13993 Hall Rd.,Utica,42.629,-82.9925,MI,Boston Market
5472,601 E Boonville New Harmony Rd,Evansville,38.0934,-87.5542,IN,Wendy's
5473,1620 West Union,Pacific,38.4841,-90.7599,MO,McDonald's
5474,285 W Front St,Braidwood,41.2657,-88.2085,IL,McDonald's
5475,989 E Liberty Street,York,34.9858,-81.2119,SC,McDonald's
5476,3863 W Jefferson Ave,Ecorse,42.255253,-83.139425,MI,Burger King
5477,2087 S Main St,Waynesville,35.46595,-83.00695,NC,Taco Bell
5478,6603 W Highway 22,Crestwood,38.3241,-85.4727,KY,DQ Grill & Chill
5479,3401 W 16th St,Indianapolis,39.787824,-86.21585400000001,IN,Burger King
5480,809 High Point St,Randleman,35.8236,-79.8183,NC,Waffle House
5481,1631 E State Rd,Shelbyville,39.5195,-85.7519,IN,McDonald's
5482,936 York Rd,Towson,39.4091,-76.6091,MD,Five Guys
5483,1570 W University Ave,Saint Paul,44.9554,-93.1653,MN,McDonald's
5484,6880 Johnson Dr,Mission,39.0226,-94.6654,KS,Burger King
5485,4272 County Line Rd,Chalfont,40.2658,-75.2267,PA,McDonald's
5486,2401 Monocacy Blvd,Frederick,39.4522,-77.3901,MD,Chick-Fil-A
5487,11992 Chase Plz,Cincinnati,39.297,-84.5251,OH,KFC
5488,2205 W Grand River Rd,Howell,42.6143,-83.9594,MI,McDonald's
5489,640 Lansing Road,Charlotte,42.5726,-84.8224,MI,Rally's Hamburgers
5490,11550 Belleville Rd,Belleville,42.216496,-83.485225,MI,Burger King
5491,664 Crescent St Route 27,Brockton,42.0813,-70.9919,MA,McDonald's
5493,774 Rollins Rd,Round Lake,42.3799,-88.0648,IL,McDonald's
5494,5800 Hinsdale Oasis Tri-State 294,Hinsdale,41.7836,-87.9083,IL,McDonald's
5495,2811 Highway Boulevard,Higginsville,39.0665,-93.7326,MO,SONIC Drive-In
5496,6100 Lloyd Expressway,Evansville,37.977295,-87.476941,IN,Arby's
5497,56 School St,Ellijay,34.68424,-84.4751,GA,Arby's
5498,2 Somerset St,Portland,43.66353,-70.25858000000001,ME,Taqueria
5499,6139 S Virginia St,Reno,39.46976,-119.7858,NV,Taqueria
5500,631 S Van Buren Road,Eden,36.491139000000004,-79.740363,NC,Bojangles' Famous Chicken 'n Biscuits
5501,977 High Point St,Randleman,35.822361,-79.823223,NC,Taco Bell
5502,247 Rt 4 W,Paramus,40.9154,-74.0507,NJ,McDonald's
5503,408 8th St SW,Altoona,41.64394,-93.46845,IA,Domino's Pizza
5504,1930 St Rd,Bensalem,40.0965,-74.9458,PA,McDonald's
5505,7215 Natural Bridge Rd,Saint Louis,38.70235,-90.29316,MO,Church's Chicken
5506,8315 Preston Hwy,Louisville,38.131479999999996,-85.68236,KY,Long John Silver's
5507,18194 Collins Ave,North Miami Beach,25.944633,-80.12116999999999,FL,Burger King
5508,919 Highway 65 North,Marshall,35.9073,-92.6591,AR,SONIC Drive-In
5509,50 Georgia 400,Dawsonville,34.3635,-84.0377,GA,McDonald's
5510,5000 S State Road 7,Fort Lauderdale,26.0581,-80.2018,FL,Burger King
5511,9701 N Ash Avenue,Liberty,39.2679,-94.45100000000001,MO,McDonald's
5512,2556 South Sr 135,Greenwood,39.5786,-86.1596,IN,McDonald's
5513,3 Weston Rd,Fort Lauderdale,26.1255,-80.3605,FL,Burger King
5514,122 N 28th St,Billings,45.78267,-108.50652,MT,Jimmy John's
5515,1923 Christy Dr,Jefferson City,38.552,-92.19823000000001,MO,Burger King
5516,10420 US Hwy 441 S,Leesburg,28.822,-81.7847,FL,McDonald's
5517,2196 Burton Ln,Martinsville,39.4055,-86.4371,IN,Long John Silver's
5518,542 Highway 44,Shepherdsville,37.99327,-85.7228,KY,McDonald's
5519,215 10th Street,Des Moines,41.5847,-93.6291,IA,Panera Bread
5520,130 Arnold Cross Roads,Arnold,38.445,-90.3759,MO,McDonald's
5521,15272 Rankin Avenue South,Dunlap,35.3665,-85.3922,TN,SONIC Drive-In
5522,2021 W Roosevelt Blvd,Monroe,35.0034,-80.5553,NC,KFC
5523,210 Charlotte Highway,Asheville,35.5521,-82.4738,NC,SONIC Drive-In
5524,10207 South Main Street,High Point,35.901889000000004,-79.948915,NC,Bojangles' Famous Chicken 'n Biscuits
5525,7355 Point Douglas Rd,Cottage Grove,44.8295,-92.9587,MN,McDonald's
5526,701 Belknap St,Superior,46.7209,-92.0878,WI,A&W
5527,2 Post Office Sq,Kennebunk,43.39262,-70.53269,ME,McDonald's
5528,4330 N Harlem Ave,Harwood Heights,41.959271,-87.807202,IL,Burger King
5529,3650 Aquila Ave S,Minneapolis,44.9369,-93.3883,MN,Burger King
5530,8710 Central Ave,Hyattsville,38.89094,-76.85438,MD,McDonald's
5531,2601 Memorial Hwy,Mandan,46.82098,-100.85757,ND,McDonald's
5532,411 N State St,Park Hills,37.874658000000004,-90.512366,MO,McDonald's
5533,746 Sans Souci Pkwy,Wilkes Barre,41.232207,-75.921586,PA,McDonald's
5534,6935 S Crescent Blvd,Pennsauken,39.936659999999996,-75.07733,NJ,McDonald's
5535,101 W 5th St,Douglas,31.339884,-109.52426799999999,AZ,Taco Bell
5536,587 S Watson Rd,Buckeye,33.441590000000005,-112.55625,AZ,McDonald's
5537,172 Dumfries Dr,Dumfries,38.576796,-77.322092,VA,Taco Bell
5538,5229 S Power Rd Ste 108,Mesa,33.320679999999996,-111.68678999999999,AZ,Jimmy John's
5539,301 S Rum River Dr,Princeton,45.56685,-93.58063,MN,Taco John's
5540,775 W Via Rancho Sahuarita,Sahuarita,31.957340000000002,-110.98185,AZ,McDonald's
5541,2050 S Arizona Ave,Chandler,33.27552,-111.84221000000001,AZ,SONIC Drive-In
5542,1001 Us Highway 491,Gallup,35.53668,-108.75948999999999,NM,SONIC Drive-In
5543,3431 N Stockton Hill Rd,Kingman,35.322790000000005,-114.03095,AZ,McDonald's
5544,650 S Highway 90,Benson,31.988259999999997,-110.29411,AZ,Taco Bell
5545,7205 S Power Rd Ste 103,Queen Creek,33.28516,-111.68553,AZ,Domino's Pizza
5546,3264 E Andy Devine Ave,Kingman,35.218270000000004,-114.00798,AZ,McDonald's
5547,7011 N Litchfield Rd,Glendale,33.534878000000006,-112.32673999999999,AZ,McDonald's
5548,3551 Lexington Ave N,Saint Paul,45.04873,-93.14716,MN,Domino's Pizza
5549,3125 S Alma School Rd Ste 1,Chandler,33.26144,-111.85683,AZ,Domino's Pizza
5550,40 Catherwood Road,Ithaca,42.483505,-76.491362,NY,Arby's
5551,1834 E Raleigh Blvd,Rocky Mount,35.946391999999996,-77.76416,NC,Bojangles' Famous Chicken 'n Biscuits
5552,2219 Mentor Avenue,Painesville,41.684828,-81.292501,OH,Arby's
5553,1211 N Raleigh St,Rocky Mount,35.94444,-77.77574,NC,McDonald's
5554,2141 Lincoln Street,Rhinelander,45.6338,-89.3824,WI,Taco John's
5555,5701 N Yellowstone Rd,Cheyenne,41.1716,-104.8293,WY,McDonald's
5556,1119 Main Street,Gardendale,33.654425,-86.81143,AL,Krystal
5557,25 S Stevens St,Rhinelander,45.63698,-89.41083,WI,McDonald's
5558,860 N 8th St,Medford,45.1506,-90.3338,WI,KFC
5559,167 Winning Colors Way,Walton,38.91843,-84.62700000000001,KY,Domino's Pizza
5560,1454 Boston Post Rd Unit 60,Milford,41.24244,-73.03178,CT,Boston Market
5561,1044 N Beale Rd,Marysville,39.1256,-121.57773999999999,CA,Taco Bell
5562,1325 State Road 114 W,North Manchester,41.000214,-85.789505,IN,KFC
5563,329 Main St,Benton,36.86645,-88.35001,KY,SONIC Drive-In
5564,1519 Seaton Ave,Greenup,38.575537,-82.839607,KY,McDonald's
5565,5015 Shelbyville Rd,Louisville,38.25043,-85.62325,KY,McDonald's
5566,470 N Mayo Trl,Paintsville,37.82339,-82.82454,KY,McDonald's
5567,1110 N Main St,Beaver Dam,37.415890000000005,-86.87827,KY,Taco Bell
5569,850 Groveland Ln,Lincoln,38.87249,-121.30413,CA,In-N-Out Burger
5570,640 US 31W Byp,Bowling Green,37.007874,-86.455894,KY,Rally's Hamburgers
5571,3521 Dahlia Way,Bowling Green,37.01124,-86.38837,KY,Subway
5572,6424 Taylor Mill Rd Ste 2,Independence,38.94402,-84.50806999999999,KY,Domino's Pizza
5573,1901 Russellville Rd,Bowling Green,36.979279999999996,-86.46848,KY,Rally's Hamburgers
5575,740 Clifty Dr,Madison,38.77514,-85.40144000000001,IN,Wendy's
5576,454 Greensburg Commons Shopping Ctr,Greensburg,39.35954,-85.47795,IN,Domino's Pizza
5578,471 Farmington Ave,Hartford,41.766631,-72.706785,CT,Subway
5579,1720 W Thompson Rd,Indianapolis,39.69348,-86.19131,IN,Arby's
5580,374 Walmart Plaza,Sylva,35.36112,-83.20219,NC,Ryan's
5581,34311 Date Palm Dr,Cathedral City,33.799166,-116.458284,CA,Jack In The Box
5582,1590 S Main St,Chelsea,42.29889,-84.02542,MI,Taco Bell
5583,7201 Alexandria Pike,Alexandria,38.9833,-84.3984,KY,Wendy's
5584,2410 S 11th St,Nebraska City,40.65335,-95.8592,NE,Taco John's
5585,161 W Tioga St,Tunkhannock,41.538618,-75.949492,PA,McDonald's
5586,4430 Lake Ave S,Saint Paul,45.07654,-93.01656,MN,Taco John's
5587,881 Broad St Apt 417,Salamanca,42.15704,-78.74814,NY,Burger King
5588,2520 N Palm Canyon Dr,Palm Springs,33.852796999999995,-116.551202,CA,Carl's Jr
5589,2517 Hazelwood Dr,Ft Mitchell,39.047447,-84.577327,KY,Arby's
5590,320 N Broadway,Santa Maria,34.95612,-120.43496999999999,CA,McDonald's
5591,1710 S Broadway,Santa Maria,34.92961,-120.43536999999999,CA,McDonald's
5592,1605 N Park Dr,Winslow,35.037496000000004,-110.698045,AZ,Taco Bell
5593,5066 Delhi Ave,Cincinnati,39.0954,-84.6118,OH,Wendy's
5594,129 S Memorial Dr,New Castle,39.931046,-85.38152,IN,Burger King
5595,Mile Post 103 N NY State Thruway,Malden On Hudson,42.09509,-73.935135,NY,McDonald's
5596,1412 Gloria Terrell Dr,Newport,39.00873958,-84.47013574,KY,Subway
5597,302 Yellowstone Avenue,Cody,44.5161,-109.0897,WY,Arby's
5598,2148 Grand Ave,Laramie,41.3092,-105.5654,WY,Arby's
5599,200 S Eisenhower Pkwy,Rhinelander,45.636208,-89.380332,WI,Taco Bell
5600,905 US Highway 27 S,Cynthiana,38.378820000000005,-84.30943,KY,Taco Bell
5601,2345 Happy Valley Rd,Glasgow,37.02118,-85.93744000000001,KY,McDonald's
5602,901 Sanders St,Cave City,37.13447,-85.97104,KY,McDonald's
5603,951 E Greenville Pike,Winchester,40.162490000000005,-84.96537,IN,Taco Bell
5604,3149 Dixie Hwy,Erlanger,39.01912,-84.59257,KY,Pizza Hut
5605,128 Rollins Ave,Rockville,39.05859,-77.12215,MD,QDOBA Mexican Eats
5606,155 Enterprise Rd,Hyannis,41.67018,-70.30102,MA,Chick-Fil-A
5607,1761 E Ohio Pike,Amelia,39.01817,-84.20206,OH,Pizza Hut
5608,507 S Main St,Swainsboro,32.585159999999995,-82.32189,GA,SONIC Drive-In
5609,2999 16th St,Bedford,38.86148,-86.51405,IN,Taco Bell
5610,175 Kinderkamack,Emerson,40.9753,-74.0265,NJ,Boston Market
5611,23321 Broadway Ave,Bedford,41.3677,-81.5102,OH,McDonald's
5612,5804 Claredon Rd,Brooklyn,40.6447,-73.9216,NY,McDonald's
5613,35 Merrick Rd,Amityville,40.6712,-73.4221,NY,Five Guys
5614,534 Monmouth Rd,Cream Ridge,40.1495,-74.4396,NJ,Burger King
5615,4113 Rivers Ave,North Charleston,32.867672999999996,-79.99095,SC,Wendy's
5616,200 McCarter Road,Fountain Inn,34.68789,-82.19659399999999,SC,Bojangles' Famous Chicken 'n Biscuits
5617,324 Carbon City Rd,Morganton,35.735636,-81.726125,NC,Taco Bell
5618,4625 Northfield Rd,Cleveland,41.432140999999994,-81.525278,OH,Burger King
5619,15476 State Hwy 105,Montgomery,30.3599,-95.5976,TX,McDonald's
5620,3869 Route 31,Liverpool,43.1859,-76.2463,NY,McDonald's
5621,2798 Hwy 48,Dickson,35.9918,-87.4882,TN,McDonald's
5622,600 Georges Road,North Brunswick,40.4669,-74.4536,NJ,McDonald's
5623,1909 Marriott Drive,Louisville,35.8472,-83.9922,TN,McDonald's
5624,1299 Hwy 96 E,Franklin,35.9159,-86.8292,TN,McDonald's
5625,8001 NW Hwy,Oklahoma City,35.5665,-97.6567,OK,McDonald's
5626,13 North Peterboro Street,Canastota,43.0883,-75.7515,NY,McDonald's
5627,4712 Forest Dr,Columbia,34.01855,-80.96866,SC,Jimmy John's
5628,16400 SE Mill Plain Blvd,Vancouver,45.6156,-122.5043,WA,Chick-Fil-A
5629,"220 Hwy 290, Box 878",Elgin,30.3374,-97.3725,TX,McDonald's
5630,2545 N Pleasantburg Drive,Greenville,34.887972999999995,-82.386185,SC,Bojangles' Famous Chicken 'n Biscuits
5631,304 Hillcrest Drive,Laurens,34.505660999999996,-82.01679399999999,SC,Bojangles' Famous Chicken 'n Biscuits
5632,71 George St,Charleston,32.7832,-79.9373,SC,Chick-Fil-A
5633,102 W Hwy 303,Grand Prairie,32.7099,-97.0028,TX,McDonald's
5634,1215 Route 22 West,Phillipsburg,40.6784,-75.1428,NJ,McDonald's
5635,9439 Sr 14,Streetsboro,41.2421,-81.354,OH,McDonald's
5636,1098 Sgt Asbury Hawn Way,Smyrna,35.96275,-86.49653,TN,Checker's Drive-in Restaurant
5637,1505 S Broadway Ave,Boise,43.59431,-116.1937,ID,Pizza Hut
5638,6401 Highway 10 NW,Anoka,45.221109999999996,-93.42990999999999,MN,Taco John's
5639,1380 Highway 15 S Ste A,Hutchinson,44.85717,-94.37552,MN,QDOBA Mexican Eats
5640,300 Ga Highway 49 N,Byron,32.66015,-83.74265,GA,Krystal
5641,100 Garfield St S,Cambridge,45.57219,-93.21345,MN,McDonald's
5642,1601 Lor Ray Dr,Mankato,44.173429,-94.03363,MN,Taco John's
5643,286 57th Ave NE,Minneapolis,45.07156,-93.26402,MN,McDonald's
5644,1620 W Service Dr,Winona,44.050998,-91.683289,MN,McDonald's
5645,2133 Old Hudson Rd Ste B,Saint Paul,44.95146,-93.01143,MN,Domino's Pizza
5646,106 W Silver Spring Dr,Milwaukee,43.11887,-87.91084000000001,WI,Jimmy John's
5647,1004 18th Ave NW,Austin,43.685,-92.98597,MN,Pizza Hut
5648,2265 Towne Lake Pkwy Ste 104,Woodstock,34.1116,-84.55355,GA,Domino's Pizza
5649,2922 Watson Blvd Ste 840,Centerville,32.620459999999994,-83.68719,GA,Chick-Fil-A
5650,2201 Mounds View Blvd,Saint Paul,45.09584,-93.19277,MN,McDonald's
5651,101 E. 38th Street,Sand Springs,36.1086,-96.1163,OK,SONIC Drive-In
5652,2422 W Broadway,Council Bluffs,41.262190000000004,-95.88145,IA,Raising Cane's Chicken Fingers
5653,2324 E Noble,Guthrie,35.878749,-97.396817,OK,Arby's
5654,380 W Rollins Rd,Round Lake,42.379059999999996,-88.09191,IL,Hardee's
5655,5111 Gulfport Blvd S,Saint Petersburg,27.74857,-82.70228,FL,McDonald's
5656,1200 W Broad St Ste A,Groveland,28.565459999999998,-81.87023,FL,Domino's Pizza
5657,431 W State Road 436,Altamonte Springs,28.66222,-81.39877,FL,Checker's Drive-in Restaurant
5658,8000 W Broward Blvd,Plantation,26.117586,-80.25059,FL,Jimmy John's
5659,1210 Nw Couch St,Portland,45.52329,-122.68366,OR,Taqueria
5660,1012 Highway 17 N,Myrtle Beach,33.713707,-78.899606,SC,Taco Bell
5661,15455 SW 137th Ave,Miami,25.623972,-80.413689,FL,Los Verdes
5662,5800 NW Expressway,Oklahoma City,35.518436,-97.57464,OK,Long John Silver's
5663,1500 Apalachee Pkwy Ste 1040,Tallahassee,30.43398,-84.25146,FL,Chick-Fil-A
5664,12 Golden Leaf Drive,Louisburg,36.084666999999996,-78.30683499999999,NC,Bojangles' Famous Chicken 'n Biscuits
5665,5390 Wesleyan Dr Ste 11,Virginia Beach,36.87015,-76.16304000000001,VA,Pizza Hut
5666,1300 W 2nd St,Roswell,33.39412,-104.54048,NM,SONIC Drive-In
5667,344 Walmart Dr,Camden Wyoming,39.1009,-75.544,DE,Taco Bell
5668,809 S Riverside Dr,Espanola,35.986940000000004,-106.0577,NM,SONIC Drive-In
5669,4196 Nm Hwy 528 NE,Rio Rancho,35.238609999999994,-106.66666399999998,NM,Whataburger
5670,1700 E Highway 84,Hayti,36.239475,-89.75161,MO,Pizza Hut
5671,2221 Happy Ln,Excelsior Springs,39.33186,-94.26779,MO,McDonald's
5672,1867 Wentzville Pkwy,Wentzville,38.818909999999995,-90.8779,MO,Jimmy John's
5673,2226 E Main St,Farmington,36.739051,-108.17748,NM,Taco Bell
5674,1103 N California St,Socorro,34.0715,-106.89355,NM,SONIC Drive-In
5675,1700 W Santa Fe Ave,Grants,35.1576,-107.87055,NM,McDonald's
5676,713 N Main St,Belen,34.668490000000006,-106.77512,NM,SONIC Drive-In
5677,2309 W Pierce St,Carlsbad,32.43885,-104.2545,NM,SONIC Drive-In
5678,1220 W Pierce St,Carlsbad,32.43591,-104.24263,NM,Taco Bell
5679,2302 7th St,Las Vegas,35.616690000000006,-105.22452,NM,Blake's LotaBurger
5680,914 E Historic Highway 66,Gallup,35.529959999999996,-108.73003999999999,NM,Taco Bell
5681,827 S Canal St,Carlsbad,32.41167,-104.22903000000001,NM,SONIC Drive-In
5682,931 N Riverside Dr,Espanola,36.00475,-106.06426,NM,Domino's Pizza
5683,503 N Main St,Belen,34.6655,-106.77559,NM,McDonald's
5684,2501 Highway 180 E,Silver City,32.786190000000005,-108.23508000000001,NM,Subway
5685,2112 W Main St,Farmington,36.73258,-108.23643,NM,SONIC Drive-In
5686,1610 E 20th St,Farmington,36.74856,-108.18701999999999,NM,SONIC Drive-In
5687,3323 N White Sands Blvd,Alamogordo,32.93313,-105.96512,NM,Taco Bell
5688,1111 W Central Ave,Carthage,37.178862,-94.32467700000001,MO,McDonald's
5689,2404 E Historic Highway 66,Gallup,35.52906,-108.70658999999999,NM,SONIC Drive-In
5690,1105 Highway 180 E,Silver City,32.781484000000006,-108.286773,NM,McDonald's
5691,2041 Unser Blvd SE,Rio Rancho,35.249348,-106.68175500000001,NM,Taco Cabana
5692,1411 7th St,Las Vegas,35.604209999999995,-105.22263000000001,NM,SONIC Drive-In
5693,400 N State Highway 125,Strafford,37.279716,-93.10663000000001,MO,Hardee's
5694,6710 W Florissant Ave,Saint Louis,38.715759999999996,-90.25949,MO,Rally's Hamburgers
5695,102 W Avenue D,Lovington,32.94424,-103.35011999999999,NM,SONIC Drive-In
5696,3007 N Main St,Roswell,33.43306,-104.52232,NM,Taco Bell
5697,1940 Old Us 66 Ste B,Edgewood,35.077602,-106.18721000000001,NM,Domino's Pizza
5698,2210 N Baltimore St,Kirksville,40.213789,-92.58200500000001,MO,McDonald's
5699,1332 W Broadway Ave,Bloomfield,36.711490000000005,-107.99448000000001,NM,SONIC Drive-In
5700,201 E 14th St,Silver City,32.77975,-108.2742,NM,SONIC Drive-In
5701,720 N Main St,Roswell,33.40064,-104.52325,NM,McDonald's
5702,1207 N Riverside Dr,Espanola,36.00889,-106.06486000000001,NM,SONIC Drive-In
5703,102 Horton Cir,Ruidoso,33.32339,-105.63016999999999,NM,SONIC Drive-In
5704,1045 E 10th St,Roanoke Rapids,36.45097,-77.64732,NC,SONIC Drive-In
5705,110 Morganton Blvd SW,Lenoir,35.91401,-81.527586,NC,McDonald's
5706,697 W Independence Blvd,Mount Airy,36.50038,-80.61899,NC,SONIC Drive-In
5707,2451 Springs Rd NE,Hickory,35.753440000000005,-81.28499000000001,NC,Taco Bell
5708,5156 Us 29 Business,Reidsville,36.380303999999995,-79.663944,NC,Arby's
5709,630 Sullivan Rd,Statesville,35.803290000000004,-80.87532,NC,SONIC Drive-In
5710,1243 W Roosevelt Blvd,Monroe,34.99426,-80.54181,NC,SONIC Drive-In
